ID,Url,Price,Name,Manufacturer,Image,Image_Url,Is_ATX12V,Efficiency,Modular,Dimensions
160,https://www.jimms.fi/fi/Product/Show/171089/sst-nj700/silverstone-700w-nj700-nightjar-series-tuulettimeton-modulaarinen-atx-virtalahde-80-plus-titanium-hopea,249,700w nj700 nightjar series,SilverStone,PSU_329089-ig800gg.jpg,https://ic.jimms.fi/product/8/0/329089-ig800gg.jpg,,90 % ~ 94 % at 10 % ~ 100 % loading,Modular,150 x 86 x 170 mm
161,https://www.jimms.fi/fi/Product/Show/192925/cp-9020261-eu/corsair-1500w-hx1500i-2023-atx-virtalahde-80-plus-platinum-musta,359.9,1500w hx1500i (2023),Corsair,PSU_443333-ig800gg.jpg,https://ic.jimms.fi/product/3/6/443333-ig800gg.jpg,True,,Modular,200 x 150 x 86 mm
162,https://www.jimms.fi/fi/Product/Show/157971/cp-9020210-eu/corsair-550w-cv550-atx-virtalahde-80-plus-bronze-musta,71.9,550w cv550 atx-virtalähde,Corsair,PSU_338856-ig800gg.jpg,https://ic.jimms.fi/product/5/3/338856-ig800gg.jpg,True,Bronze,False,150 x 125 x 86 mm
163,https://www.jimms.fi/fi/Product/Show/157609/4711173874195/seasonic-650w-prime-px-650-modulaarinen-atx-virtalahde-80-plus-platinum-musta,189.9,650w prime px-650,Seasonic,PSU_267806-ig800gg.jpg,https://ic.jimms.fi/product/0/3/267806-ig800gg.jpg,True,Platinum,Fully modular,140 x 150 x 86 mm
164,https://www.jimms.fi/fi/Product/Show/196881/mpx-6503-afag-beu/cooler-master-650w-gx-iii-gold-650-atx-virtalahde-80-plus-gold-musta,169.9,650w gx iii gold 650,Cooler Master,PSU_466303-ig800gg.jpg,https://ic.jimms.fi/product/0/6/466303-ig800gg.jpg,,>/= 90 % @ typical load,Fully modular,160 x 150 x 86 mm
165,https://www.jimms.fi/fi/Product/Show/190860/bn343/be-quiet-750w-pure-power-12-m-atx-virtalahde-pcie-5-0-80-plus-gold-musta,139.9,750w pure power 12 m,be quiet!,PSU_432088-ig800gg.jpg,https://ic.jimms.fi/product/8/1/432088-ig800gg.jpg,,Gold,Yes,120 mm
166,https://www.jimms.fi/fi/Product/Show/190598/90ye00l4-b0na00/asus-1000w-rog-thor-platinum-ii-atx-virtalahde-pcie-5-0-valmis-80-plus-platinum-musta-hopea,369.9,1000w rog thor platinum ii,Asus,PSU_432220-ig800gg.jpg,https://ic.jimms.fi/product/2/9/432220-ig800gg.jpg,True,80 plus platinum,Modular,190 x 150 x 86 mm
167,https://www.jimms.fi/fi/Product/Show/186008/ey7a010/endorfy-1000w-supremo-fm5-gold-modulaarinen-atx-virtalahde-80-plus-gold-musta,179.9,1000w supremo fm5 gold,Endorfy,PSU_407511-ig800gg.jpg,https://ic.jimms.fi/product/1/8/407511-ig800gg.jpg,,80 plus gold,Fully modular,87 x 140 x 150 mm
168,https://www.jimms.fi/fi/Product/Show/187872/sst-sx450-b/silverstone-450w-sx450-b-sfx-virtalahde-80-plus-bronze-musta,79.9,450w sx450-b,SilverStone,PSU_417919-ig800gg.jpg,https://ic.jimms.fi/product/1/0/417919-ig800gg.jpg,,82 % ~ 85 % at 20 % ~ 100 % loading,,"125 x 63,5 x 100 mm"
169,https://www.jimms.fi/fi/Product/Show/168653/mpe-4501-acabw-beu/cooler-master-450w-mwe-450-bronze-v2-atx-virtalahde-80-plus-bronze-musta,63,450w mwe 450 bronze v2,Cooler Master,PSU_317254-ig800gg.jpg,https://ic.jimms.fi/product/5/5/317254-ig800gg.jpg,,88% @ typically,Ei modulaarinen,140 x 150 x 86 mm
170,https://www.jimms.fi/fi/Product/Show/172755/gp-ap850gm/gigabyte-850w-aorus-p850w-modulaarinen-atx-virtalahde-80-plus-gold-musta-hopea,149.9,850w aorus p850w,Gigabyte,PSU_338292-ig800gg.jpg,https://ic.jimms.fi/product/9/7/338292-ig800gg.jpg,,Gold,Modular,150 x 160 x 86 mm
171,https://www.jimms.fi/fi/Product/Show/190514/ph-p850psf_02/phanteks-850w-revolt-sfx-850-platinum-sfx-virtalahde-pcie-5-0-80-plus-platinum-musta,219.9,850w revolt sfx 850 platinum,Phanteks,PSU_430212-ig800gg.jpg,https://ic.jimms.fi/product/1/7/430212-ig800gg.jpg,,Tba,Fully modular,"125 x 100 x 63,5 mm"
172,https://www.jimms.fi/fi/Product/Show/179384/focus-sgx-750/seasonic-750w-focus-sgx-750-2021-modulaarinen-sfx-virtalahde-80-plus-gold-musta,184.9,750w focus sgx-750 (2021),Seasonic,PSU_371965-ig800gg.jpg,https://ic.jimms.fi/product/6/4/371965-ig800gg.jpg,True,Gold,Fully modular,"100 x 125 x 63,5  mm"
173,https://www.jimms.fi/fi/Product/Show/187539/sst-ha1200r-pm/silverstone-1200w-hela-1200r-platinum-atx-virtalahde-pcie-5-0-80-plus-platinum-musta,269.9,1200w hela 1200r platinum,SilverStone,PSU_416021-ig800gg.jpg,https://ic.jimms.fi/product/2/8/416021-ig800gg.jpg,,≥87 % & <89 % overall efficiency,Modular,150 x 86 x 150 mm
174,https://www.jimms.fi/fi/Product/Show/183523/220-gp-1300-x2/evga-1300w-supernova-g-modulaarinen-atx-virtalahde-80-plus-gold-musta,279.9,1300w supernova g+,EVGA,PSU_394805-ig800gg.jpg,https://ic.jimms.fi/product/0/4/394805-ig800gg.jpg,,Tba,Modular,1300w
175,https://www.jimms.fi/fi/Product/Show/184750/g12-gm-550/seasonic-550w-g12-gm-semimodulaarinen-atx-virtalahde-80-plus-gold-musta,89.9,550w g12 gm,Seasonic,PSU_400681-ig800gg.jpg,https://ic.jimms.fi/product/8/8/400681-ig800gg.jpg,True,Gold,Semi modular,140 x 150 x 86 mm
176,https://www.jimms.fi/fi/Product/Show/168634/mpy-6501-sfhagv-eu/cooler-master-650w-v650-sfx-gold-modulaarinen-sfx-virtalahde-80-plus-gold-musta,129.9,650w v650 sfx gold,Cooler Master,PSU_317153-ig800gg.jpg,https://ic.jimms.fi/product/5/6/317153-ig800gg.jpg,,90% @ typical load,Fully modular,"100 x 125 x 63,5 mm"
177,https://www.jimms.fi/fi/Product/Show/169892/cp-9020236-eu/corsair-650w-cv650-atx-virtalahde-80-plus-bronze-musta,84.9,650w cv650 atx-virtalähde,Corsair,PSU_323145-ig800gg.jpg,https://ic.jimms.fi/product/4/4/323145-ig800gg.jpg,True,Bronze,False,150 x 125 x 86 mm
178,https://www.jimms.fi/fi/Product/Show/158451/bn305/be-quiet-550w-straight-power-11-modulaarinen-atx-virtalahde-80-plus-platinum-musta,135,550w straight power 11,be quiet!,PSU_271987-ig800gg.jpg,https://ic.jimms.fi/product/8/2/271987-ig800gg.jpg,,Platinum,Yes,135mm
179,https://www.jimms.fi/fi/Product/Show/167275/acpb-ar70aec-11/aerocool-700w-aero-bronze-atx-virtalahde-80-plus-bronze-musta,77.9,700w aero bronze,Aerocool,PSU_310404-ig800gg.jpg,https://ic.jimms.fi/product/0/5/310404-ig800gg.jpg,True,"Maks. 90 % @ 50 % kuormalla, 80 plus bronze -sertifikaatti",False,150 x 86 x 140 mm
180,https://www.jimms.fi/fi/Product/Show/186550/sst-st65f-pb/silverstone-650w-st65f-pb-modulaarinen-atx-virtalahde-80-plus-bronze-musta,94.9,650w st65f-pb,SilverStone,PSU_410445-ig800gg.jpg,https://ic.jimms.fi/product/4/4/410445-ig800gg.jpg,,82 % ~ 85 % at 20 % ~ 100 % kuormalla,Modular,150 x 86 x 140 mm
181,https://www.jimms.fi/fi/Product/Show/197240/90ye00l6-b0na00/asus-1000w-rog-thor-platinum-ii-eva-edition-atx-virtalahde-80-plus-platinum-musta-harmaa,449.9,1000w rog thor platinum ii eva edition,Asus,PSU_468800-ig800gg.jpg,https://ic.jimms.fi/product/0/9/468800-ig800gg.jpg,,80 plus platinum,Modular,190 x 150 x 86 mm
182,https://www.jimms.fi/fi/Product/Show/194041/kl-r850fg/kolink-850w-regulator-atx-virtalahde-80-plus-gold-musta,119.9,850w regulator,Kolink,PSU_465787-ig800gg.jpg,https://ic.jimms.fi/product/8/2/465787-ig800gg.jpg,True,Tba,Modular,140 x 86 x 150 mm
183,https://www.jimms.fi/fi/Product/Show/155638/fd-psu-ion-sfx-500g-bk/fractal-design-500w-ion-sfx-gold-modulaarinen-sfx-l-virtalahde-80-plus-gold-musta,146,500w ion sfx gold,Fractal Design,PSU_259754-ig800gg.jpg,https://ic.jimms.fi/product/5/5/259754-ig800gg.jpg,,Gold,Fully modular,500w
184,https://www.jimms.fi/fi/Product/Show/172759/sst-st1300-ti-v-2-0/silverstone-1300w-strider-titanium-atx-virtalahde-poistotuote,229.9,1300w strider titanium,SilverStone,PSU_338310-ig800gg.jpg,https://ic.jimms.fi/product/1/9/338310-ig800gg.jpg,True,90 ~ 94% @ 10 ~ 100 % kuormituksella,Modular,150 x 86 x 180 mm
185,https://www.jimms.fi/fi/Product/Show/178839/ph-p750gsf/phanteks-750w-revolt-sfx-gold-modulaarinen-sfx-virtalahde-80-plus-gold-musta,159.9,750w revolt sfx gold,Phanteks,PSU_375686-ig800gg.jpg,https://ic.jimms.fi/product/8/3/375686-ig800gg.jpg,,Tbd,Fully modular,"125 x 100 x 63,5 mm"
186,https://www.jimms.fi/fi/Product/Show/181937/mpe-a501-afcag-eu/cooler-master-1050w-mwe-gold-1050-v2-modulaarinen-atx-virtalahde-80-plus-gold-musta,289.9,1050w mwe gold 1050 v2,Cooler Master,PSU_385935-ig800gg.jpg,https://ic.jimms.fi/product/3/4/385935-ig800gg.jpg,,>/= 90% typical load,Fully modular,180 x 150 x 86 mm
187,https://www.jimms.fi/fi/Product/Show/171026/mpe-8501-afaag-eu/cooler-master-850w-mwe-gold-850-v2-modulaarinen-atx-virtalahde-80-plus-gold-musta,144.9,850w mwe gold 850 v2,Cooler Master,PSU_328688-ig800gg.jpg,https://ic.jimms.fi/product/8/1/328688-ig800gg.jpg,,90% typical load,Fully modular,160 x 150 x 86 mm
188,https://www.jimms.fi/fi/Product/Show/172896/bn292/be-quiet-400w-pure-power-11-atx-virtalahde-80-plus-gold-musta,69.9,400w pure power 11,be quiet!,PSU_339001-ig800gg.jpg,https://ic.jimms.fi/product/0/8/339001-ig800gg.jpg,,Gold,No,120mm
189,https://www.jimms.fi/fi/Product/Show/187718/sst-gm800-2ug-v2/silverstone-800w-gm800-2ug-2u-redundant-virtalahde-80-plus-gold-hopea,799,800w gm800-2ug,SilverStone,PSU_417036-ig800gg.jpg,https://ic.jimms.fi/product/3/3/417036-ig800gg.jpg,,87 % ~ 90 % at 20 % ~ 100 % loading with single modular,,"102mm x 82mm x 231mm (housing with bracket, without handle); 84mm x 82mm x 217mm (housing without bracket); 78mm x 39mm x 190mm (module only without handle)"
190,https://www.jimms.fi/fi/Product/Show/167267/acpw-ar70aec-11/aerocool-700w-aero-white-atx-virtalahde-80-plus-white-musta,67.9,700w aero white,Aerocool,PSU_310376-ig800gg.jpg,https://ic.jimms.fi/product/7/3/310376-ig800gg.jpg,True,"Maks. 87 % @ 50 % kuormalla, 80 plus -sertifikaatti",False,150 x 86 x 140 mm
191,https://www.jimms.fi/fi/Product/Show/142363/bn280/be-quiet-450w-straight-power-11-modulaarinen-atx-virtalahde-80-plus-gold-musta,109.9,450w straight power 11,be quiet!,PSU_206478-ig800gg.jpg,https://ic.jimms.fi/product/7/1/206478-ig800gg.jpg,,Gold,Yes,160 x 150 x 86 mm
192,https://www.jimms.fi/fi/Product/Show/196793/90ye00s0-b0na00/asus-1200w-tuf-gaming-gold-atx-virtalahde-80-plus-gold-musta,279.9,1200w tuf gaming gold,Asus,PSU_465659-ig800gg.jpg,https://ic.jimms.fi/product/5/0/465659-ig800gg.jpg,True,80 plus gold,Modular,150 x 150 x 86 mm
193,https://www.jimms.fi/fi/Product/Show/158456/bn310/be-quiet-1200w-straight-power-11-modulaarinen-atx-virtalahde-80-plus-platinum-musta,259.9,1200w straight power 11,be quiet!,PSU_272017-ig800gg.jpg,https://ic.jimms.fi/product/1/2/272017-ig800gg.jpg,,Platinum,Yes,135mm
194,https://www.jimms.fi/fi/Product/Show/153202/focus-gx-750/seasonic-750w-focus-gx-750-modulaarinen-virtalahde-80plus-gold-musta,132.9,750w focus gx-750,Seasonic,PSU_250157-ig800gg.jpg,https://ic.jimms.fi/product/5/2/250157-ig800gg.jpg,True,Gold,Fully modular,140 x 150 x 86 mm
195,https://www.jimms.fi/fi/Product/Show/195910/ey7a004/endorfy-500w-vero-l5-bronze-atx-virtalahde-80-plus-bronze-musta,59.9,500w vero l5 bronze,Endorfy,PSU_460481-ig800gg.jpg,https://ic.jimms.fi/product/8/8/460481-ig800gg.jpg,,80 plus bronze,False,87 x 140 x 150 mm
196,https://www.jimms.fi/fi/Product/Show/193175/prime-px-1600-atx30/seasonic-1600w-prime-px-1600-atx-3-0-virtalahde-80-plus-platinum-musta,449.9,1600w prime px-1600 atx 3.0 -virtalähde,Seasonic,PSU_458073-ig800gg.jpg,https://ic.jimms.fi/product/7/6/458073-ig800gg.jpg,,Platinum,Fully modular,210 x 150 x 86 mm
197,https://www.jimms.fi/fi/Product/Show/194123/ph-p1200pr_wt01c/phanteks-revolt-1200w-platinum-atx-3-0-pcie-5-0-modulaarinen-ilman-kaapeleita-valkoinen,259.9,Revolt 1200w platinum,Phanteks,PSU_452651-ig800gg.jpg,https://ic.jimms.fi/product/5/8/452651-ig800gg.jpg,,Tba,Fully modular,160 x 86 x 150 mm
198,https://www.jimms.fi/fi/Product/Show/196885/mpx-a503-afag-beu/cooler-master-1050w-gx-iii-gold-1050-atx-virtalahde-80-plus-gold-musta,259.9,1050w gx iii gold 1050,Cooler Master,PSU_466328-ig800gg.jpg,https://ic.jimms.fi/product/2/1/466328-ig800gg.jpg,,>/= 90 % @ typical load,Fully modular,160 x 150 x 86 mm
199,https://www.jimms.fi/fi/Product/Show/157595/4711173874249/seasonic-750w-prime-gx-750-modulaarinen-atx-virtalahde-80-plus-gold-musta,189.9,750w prime gx-750,Seasonic,PSU_267742-ig800gg.jpg,https://ic.jimms.fi/product/4/7/267742-ig800gg.jpg,True,Gold,Fully modular,140 x 150 x 86 mm
200,https://www.jimms.fi/fi/Product/Show/193180/bn332/be-quiet-1600w-dark-power-pro-13-atx-virtalahde-80-plus-titanium-musta,499.9,1600w dark power pro 13,be quiet!,PSU_444585-ig800gg.jpg,https://ic.jimms.fi/product/8/4/444585-ig800gg.jpg,,Titanium,Yes,135 mm
201,https://www.jimms.fi/fi/Product/Show/183555/r-pk550d-fa0b-eu/deepcool-550w-pk550d-atx-virtalahde-80-plus-bronze-musta,61.9,550w pk550d,DeepCool,PSU_394937-ig800gg.jpg,https://ic.jimms.fi/product/3/2/394937-ig800gg.jpg,,80 plus bronze,False,150 x 140 x 86 mm
202,https://www.jimms.fi/fi/Product/Show/195505/sst-gm900a-gf/silverstone-900w-gemini-90a-gold-atx-redundant-virtalahte-cybenetics-gold-musta,689.9,900w gemini 90a gold,SilverStone,PSU_458465-ig800gg.jpg,https://ic.jimms.fi/product/6/4/458465-ig800gg.jpg,,>/= 89 % & < 91 % overall efficiency,,
203,https://www.jimms.fi/fi/Product/Show/180240/bn325/be-quiet-1000w-pure-power-11-fm-modulaarinen-atx-virtalahde-80-plus-gold-musta,178.9,1000w pure power 11 fm,be quiet!,PSU_376282-ig800gg.jpg,https://ic.jimms.fi/product/8/7/376282-ig800gg.jpg,,Gold,Yes,120mm
204,https://www.jimms.fi/fi/Product/Show/171028/mpe-7501-acaag-eu/cooler-master-750w-mwe-gold-750-v2-atx-virtalahde-80-plus-gold-musta,114.9,750w mwe gold 750 v2,Cooler Master,PSU_328707-ig800gg.jpg,https://ic.jimms.fi/product/0/2/328707-ig800gg.jpg,,90% typical load,No,140 x 150 x 86 mm
205,https://www.jimms.fi/fi/Product/Show/169731/kl-c700s/kolink-700w-core-s-series-atx-virtalahde-80-plus-musta,49.9,700w core s series,Kolink,PSU_322449-ig800gg.jpg,https://ic.jimms.fi/product/4/0/322449-ig800gg.jpg,True,"Vähintään 80 % @ 50/20/100 % kuormalla, 80 plus -sertifioitu",False,150 x 86 x 140 mm
206,https://www.jimms.fi/fi/Product/Show/190102/cp-9020254-eu/corsair-1200w-rm1200x-shift-atx-virtalahde-pcie-5-0-valmis-80-plus-gold-musta,279.9,1200w rm1200x shift,Corsair,PSU_428135-ig800gg.jpg,https://ic.jimms.fi/product/3/4/428135-ig800gg.jpg,,Gold,Modular,140 mm
207,https://www.jimms.fi/fi/Product/Show/176368/bn291/be-quiet-350w-pure-power-11-atx-virtalahde-80-plus-bronze-musta,59.9,350w pure power 11,be quiet!,PSU_356360-ig800gg.jpg,https://ic.jimms.fi/product/6/9/356360-ig800gg.jpg,,Bronze,False,120mm
208,https://www.jimms.fi/fi/Product/Show/158454/bn308/be-quiet-850w-straight-power-11-modulaarinen-atx-virtalahde-80-plus-platinum-musta,195,850w straight power 11,be quiet!,PSU_272005-ig800gg.jpg,https://ic.jimms.fi/product/0/4/272005-ig800gg.jpg,,Platinum,Yes,135mm
209,https://www.jimms.fi/fi/Product/Show/153654/kl-g700fm/kolink-700w-enclave-80-plus-gold-virtalahde-modulaarinen,89.9,700w enclave 80 plus gold virtalähde,Kolink,PSU_252226-ig800gg.jpg,https://ic.jimms.fi/product/2/3/252226-ig800gg.jpg,,80+ gold,Modular,120mm
210,https://www.jimms.fi/fi/Product/Show/169523/sst-sx500-lg-v-2-1/silverstone-500w-strider-sfx-100-modulaarinen-80-plus-gold,118.9,500w strider sfx 100% modulaarinen,SilverStone,PSU_321416-ig800gg.jpg,https://ic.jimms.fi/product/1/3/321416-ig800gg.jpg,,87%~90% (20%~100% kuorma),,"125 x 63,5 x 130mm"
211,https://www.jimms.fi/fi/Product/Show/171996/fd-p-ia2g-850-eu/fractal-design-850w-ion-gold-modulaarinen-atx-virtalahde-80-plus-gold-musta,155.9,850w ion gold,Fractal Design,PSU_334603-ig800gg.jpg,https://ic.jimms.fi/product/0/6/334603-ig800gg.jpg,True,Gold,Fully modular,150 x 86 x 150 mm
212,https://www.jimms.fi/fi/Product/Show/190099/cp-9020251-eu/corsair-750w-rm750x-shift-atx-virtalahde-pcie-5-0-valmis-80-plus-gold-musta,169.9,750w rm750x shift,Corsair,PSU_428108-ig800gg.jpg,https://ic.jimms.fi/product/0/1/428108-ig800gg.jpg,,Gold,Modular,140 mm
213,https://www.jimms.fi/fi/Product/Show/196839/ps-spd-0550mnfabe-3/thermaltake-550w-smart-bm3-bronze-tt-premium-edition-semimodulaarinen-atx-virtalahde-80-plus-bronze-musta,104.9,550w smart bm3 bronze - tt premium edition,Thermaltake,PSU_466016-ig800gg.jpg,https://ic.jimms.fi/product/1/3/466016-ig800gg.jpg,,Täyttää 80 plus bronze -vaatimukset @ 115vac sisääntulolla,Modular,150 x 86 x 140 mm
214,https://www.jimms.fi/fi/Product/Show/196878/mpx-7503-afag-2beu/cooler-master-750w-gx-ii-gold-750-atx-virtalahde-80-plus-gold-musta,139.9,750w gx ii gold 750,Cooler Master,PSU_466291-ig800gg.jpg,https://ic.jimms.fi/product/9/8/466291-ig800gg.jpg,,>/= 90 % @ typical load,Fully modular,160 x 150 x 86 mm
215,https://www.jimms.fi/fi/Product/Show/160337/sst-sx700-pt/silverstone-700w-sx700-pt-modulaarinen-sfx-virtalahde-80-plus-platinum-musta,169,700w sx700-pt,SilverStone,PSU_275062-ig800gg.jpg,https://ic.jimms.fi/product/6/7/275062-ig800gg.jpg,,87% ~ 90% @ 20% ~ 100% kuormituksella,,"125 x 63,5 x 100 mm"
216,https://www.jimms.fi/fi/Product/Show/190859/bn342/be-quiet-650w-pure-power-12-m-atx-virtalahde-pcie-5-0-80-plus-gold-musta,129.9,650w pure power 12 m,be quiet!,PSU_432084-ig800gg.jpg,https://ic.jimms.fi/product/8/5/432084-ig800gg.jpg,,Gold,Yes,120 mm
217,https://www.jimms.fi/fi/Product/Show/186340/vertex-gx-750/seasonic-750w-vertex-gx-750-atx-virtalahde-pcie-5-0-80-plus-gold-musta,194.9,750w vertex gx-750,Seasonic,PSU_409437-ig800gg.jpg,https://ic.jimms.fi/product/3/2/409437-ig800gg.jpg,,Gold,Modular,160 x 150 x 86 mm
218,https://www.jimms.fi/fi/Product/Show/186548/sst-st55f-pb/silverstone-550w-st55f-pb-modulaarinen-atx-virtalahde-80-plus-bronze-musta,84.9,550w st55f-pb,SilverStone,PSU_410421-ig800gg.jpg,https://ic.jimms.fi/product/2/8/410421-ig800gg.jpg,,82 % ~ 85 % at 20 % ~ 100 % kuormalla,Modular,150 x 86 x 140 mm
219,https://www.jimms.fi/fi/Product/Show/183466/sst-gm800-s/silverstone-800-800w-gm800-s-gemini-series-mini-redundant-virtalahde-cybenetics-silver,799,800 + 800w gm800-s gemini series,SilverStone,PSU_394495-ig800gg.jpg,https://ic.jimms.fi/product/9/4/394495-ig800gg.jpg,,85 % ~ 87 % yhdellä modulaarisella virtalähteellä,,"150 x 86 x 199 mm - kotelointi ilman brackettia; 150 x 86 x 212 mm - kotelointi bracketin kanssa, ilman kahvaa; 140 x 40 x 175 mm - pelkkä moduuli, ilman kahvaa"
220,https://www.jimms.fi/fi/Product/Show/176152/mpy-7501-sfhagv-we/cooler-master-750w-v750-sfx-gold-white-edition-modulaarinen-sfx-virtalahde-80-plus-gold-valkoinen,195,750w v750 sfx gold - white edition,Cooler Master,PSU_355039-ig800gg.jpg,https://ic.jimms.fi/product/3/0/355039-ig800gg.jpg,,90 % @ typical load,Fully modular,"100 x 125 x 63,5 mm"
221,https://www.jimms.fi/fi/Product/Show/189453/pa-2g1bb-eu/nzxt-1200w-c1200-gold-atx-virtalahde-pcie-5-0-80-plus-gold-musta,269.9,1200w c1200 gold,NZXT,PSU_424682-ig800gg.jpg,https://ic.jimms.fi/product/8/7/424682-ig800gg.jpg,True,80 plus gold,Modular,135 x 135 x 25 mm
222,https://www.jimms.fi/fi/Product/Show/167276/acpb-ar75aec-11/aerocool-750w-aero-bronze-atx-virtalahde-80-plus-bronze-musta,78.9,750w aero bronze,Aerocool,PSU_310409-ig800gg.jpg,https://ic.jimms.fi/product/0/0/310409-ig800gg.jpg,True,"Maks. 90 % @ 50 % kuormalla, 80 plus bronze -sertifikaatti",False,150 x 86 x 140 mm
223,https://www.jimms.fi/fi/Product/Show/179383/focus-spx-750/seasonic-750w-focus-spx-750-2021-modulaarinen-sfx-virtalahde-80-plus-platinum-musta,204.9,750w focus spx-750 (2021),Seasonic,PSU_371955-ig800gg.jpg,https://ic.jimms.fi/product/5/4/371955-ig800gg.jpg,True,Platinum,Fully modular,"100 x 125 x 63,5  mm"
224,https://www.jimms.fi/fi/Product/Show/157616/4711173874140/seasonic-650w-prime-tx-650-modulaarinen-atx-virtalahde-80-plus-titanium-musta,209.9,650w prime tx-650,Seasonic,PSU_267869-ig800gg.jpg,https://ic.jimms.fi/product/6/0/267869-ig800gg.jpg,True,Titanium,Fully modular,170 x 150 x 86 mm
225,https://www.jimms.fi/fi/Product/Show/176833/zm700-ebtii/zalman-700w-watttera-zm700-ebtii-modulaarinen-atx-virtalahde-80-plus-gold-musta,111,700w watttera zm700-ebtii,Zalman,PSU_359019-ig800gg.jpg,https://ic.jimms.fi/product/1/0/359019-ig800gg.jpg,,Gold,Modular,160 x 150 x 86 mm
226,https://www.jimms.fi/fi/Product/Show/169894/tuf-gaming-550b/asus-550w-tuf-gaming-atx-virtalahde-80-plus-bronze-musta,99.9,550w tuf gaming,Asus,PSU_323173-ig800gg.jpg,https://ic.jimms.fi/product/7/6/323173-ig800gg.jpg,,80 plus bronze,False,"15 x 15 x 8,6 cm"
227,https://www.jimms.fi/fi/Product/Show/193967/mag-a750gl-pcie5/msi-750w-mag-a750gl-pcie5-atx-virtalahde-80-plus-gold-musta,149.9,750w mag a750gl pcie5,MSI,PSU_449245-ig800gg.jpg,https://ic.jimms.fi/product/4/4/449245-ig800gg.jpg,,80 plus gold (jopa 90 %),Fully modular,120 mm
228,https://www.jimms.fi/fi/Product/Show/196841/ps-spd-0750mnfabe-3/thermaltake-750w-smart-bm3-bronze-tt-premium-edition-semimodulaarinen-atx-virtalahde-80-plus-bronze-musta,124.9,750w smart bm3 bronze - tt premium edition,Thermaltake,PSU_466028-ig800gg.jpg,https://ic.jimms.fi/product/2/1/466028-ig800gg.jpg,,Täyttää 80 plus bronze -vaatimukset @ 115vac sisääntulolla,Modular,150 x 86 x 140 mm
229,https://www.jimms.fi/fi/Product/Show/163274/90ye00a4-b0na00/asus-rog-strix-850w-white-edition-modulaarinen-atx-virtalahde-80-plus-gold-valkoinen,219.9,Rog strix 850w white edition,Asus,PSU_290796-ig800gg.jpg,https://ic.jimms.fi/product/9/3/290796-ig800gg.jpg,,80 plus gold,Modular,"16 x 15 x 8,6 cm"
230,https://www.jimms.fi/fi/Product/Show/197237/90ye00p0-b0na00/asus-1200w-rog-strix-gold-aura-edition-atx-virtalahde-80-plus-gold-musta,369.9,1200w rog strix gold aura edition,Asus,PSU_468753-ig800gg.jpg,https://ic.jimms.fi/product/5/6/468753-ig800gg.jpg,True,80 plus gold,Modular,180 x 150 x 86 mm
231,https://www.jimms.fi/fi/Product/Show/153155/fd-psu-ionp-560p-bk/fractal-design-560w-ion-platinum-modulaarinen-atx-virtalahde-80-plus-platinum-musta-gunmetal,112.9,560w ion+ platinum,Fractal Design,PSU_250351-ig800gg.jpg,https://ic.jimms.fi/product/5/8/250351-ig800gg.jpg,True,Platinum,Fully modular,150 x 150 x 86 mm
232,https://www.jimms.fi/fi/Product/Show/153171/fd-psu-ionp-660p-bk/fractal-design-660w-ion-platinum-modulaarinen-atx-virtalahde-80-plus-platinum-musta-gunmetal,159,660w ion+ platinum,Fractal Design,PSU_250369-ig800gg.jpg,https://ic.jimms.fi/product/6/0/250369-ig800gg.jpg,True,"Erp 2013 (<0,45w @230)",Fully modular,150 x 150 x 86 mm
233,https://www.jimms.fi/fi/Product/Show/172822/220-gt-0850-y2/evga-850w-supernova-850-gt-modulaarinen-atx-virtalahde-80-plus-gold-musta,179.9,850w supernova 850 gt,EVGA,PSU_339456-ig800gg.jpg,https://ic.jimms.fi/product/5/3/339456-ig800gg.jpg,,Tba,Fully modular,850w @ 50°c
234,https://www.jimms.fi/fi/Product/Show/121340/sst-st40f-es230/silverstone-400w-strider-essential-st40f-es230-atx-virtalahde-musta,42.9,400w strider essential st40f-es230,SilverStone,PSU_141299-ig800gg.jpg,https://ic.jimms.fi/product/9/0/141299-ig800gg.jpg,True,82 ~ 85% @ 20 ~ 100 % kuormituksella,False,150 x 86 x 140 mm
235,https://www.jimms.fi/fi/Product/Show/184039/mpg-8501-afbap-eu/cooler-master-850w-xg850-modulaarinen-atx-virtalahde-80-plus-platinum-musta,239,850w xg850,Cooler Master,PSU_397013-ig800gg.jpg,https://ic.jimms.fi/product/1/6/397013-ig800gg.jpg,,92% typical load,Fully modular,160 x 150 x 86 mm
236,https://www.jimms.fi/fi/Product/Show/153968/ph-p650g/phanteks-650w-amp-modulaarinen-atx-virtalahde-80-plus-gold-musta,114.9,650w amp,Phanteks,PSU_253013-ig800gg.jpg,https://ic.jimms.fi/product/1/6/253013-ig800gg.jpg,,Tba,Fully modular,140 x 150 x 86 mm
237,https://www.jimms.fi/fi/Product/Show/168656/mpe-5501-acabw-beu/cooler-master-550w-mwe-550-bronze-v2-atx-virtalahde-80-plus-bronze-musta,79.9,550w mwe 550 bronze v2,Cooler Master,PSU_317264-ig800gg.jpg,https://ic.jimms.fi/product/6/5/317264-ig800gg.jpg,,88% @ typically,Ei modulaarinen,140 x 150 x 86 mm
